mfcc,zcr,srf,flux,chroma,class
"[-4.9050311e+02  2.3539852e+01 -1.6328257e+01 -1.0221308e-01
 -1.8963528e+01 -9.0609989e+00 -7.4005027e+00 -1.2254002e+01
 -8.4726591e+00 -3.5951731e+00 -8.7037296e+00  3.1439564e+00
 -6.5320091e+00 -6.5477238e+00  4.1265938e-02 -7.2021585e+00
 -2.7681930e+00 -3.6839306e+00 -7.9715233e+00 -2.2964187e+00
 -4.4113970e+00 -7.4177098e-01 -1.3423244e+00  7.2374135e-01
  3.2129400e+00  7.4008169e+00  5.3238931e+00  8.9582100e+00
  5.1124358e+00  5.5311413e+00  1.6003340e+00  2.2582453e-02
 -7.3776418e-01  6.7846483e-01 -3.0003926e-01  1.3883560e+00
 -1.9977467e+00 -2.6925726e+00 -3.2142000e+00 -7.7422285e-01]",1.0403713174253992,0.3856558625207203,-0.8041225678434727,"[0.44231418 0.36730435 0.39044735 0.34110194 0.3369032  0.36860937
 0.34256366 0.3698377  0.35178787 0.34733364 0.4117241  0.44162378]",angry
"[-522.8183      59.35227    -11.230974     7.0521774    5.5283375
   -3.455942   -13.628194   -10.241684    -4.705467    -7.292178
    4.8884573   -5.3081107   -2.8448331   -1.4081239   -6.2480135
    2.475606    -3.2799313   -2.915739     1.8448256   -4.475055
   -5.0816617   -2.1362193   -3.7822287   -2.1681645   -3.085689
   -0.8897895   -3.2435875    0.617388    -1.1325366   -2.1664245
   -3.5246532   -2.7916367   -5.8587437   -1.374439    -2.9783282
   -0.8932562   -2.3516705   -3.3476484   -2.469533     1.0123298]",0.15136085710231884,0.320632158958566,-1.0107433343262089,"[0.3880042  0.3858937  0.42728245 0.46081844 0.42255467 0.38587895
 0.4684322  0.42490798 0.3987896  0.40934327 0.4327654  0.41834733]",neutral
"[-4.69871094e+02  3.87002335e+01 -2.20036545e+01  2.98104525e+00
 -1.43988609e+00 -1.48866301e+01 -9.30918694e+00 -1.79811420e+01
 -9.32103157e+00  1.32452607e+00 -7.55490112e+00 -9.31186295e+00
  1.27832437e+00 -6.48161983e+00 -1.66833401e+00 -1.23708212e+00
 -6.57656860e+00 -2.31906503e-01  3.33790827e+00  5.32120419e+00
  1.03810215e+01  1.21243181e+01  2.49681139e+00  6.74574041e+00
 -2.28543258e+00  2.76914787e+00  2.04616976e+00  2.79676962e+00
  1.71907306e+00 -2.22920030e-01 -7.20835209e-01 -3.53707969e-01
 -2.44301748e+00  4.52157587e-01 -7.29014874e-01 -2.98056692e-01
 -1.58472407e+00 -1.50642896e+00  4.84607041e-01  2.74556160e+00]",-0.2637766307171381,1.127352127348674,-0.9571128861630499,"[0.39423794 0.3872783  0.4213945  0.44140965 0.5583421  0.6028978
 0.50828916 0.39645454 0.39700365 0.46326828 0.5184569  0.4110352 ]",fear
"[-3.39072601e+02  2.25684738e+01 -7.91046619e+00  2.31226196e+01
 -1.58373642e+01 -9.77705002e+00  1.38697016e+00 -2.15136871e+01
 -3.53501749e+00  1.77636132e-01 -1.38488455e+01  1.68621731e+01
 -1.10620174e+01  8.31333065e+00  4.62249184e+00 -7.46105480e+00
  1.75431561e+00 -3.12877703e+00 -7.16568995e+00 -9.40579772e-01
 -7.47247601e+00 -2.68425179e+00 -3.43469644e+00 -1.76071078e-01
  2.71611309e+00  3.22057557e+00  6.91895437e+00  1.18498650e+01
  1.34245911e+01  1.49268322e+01  1.20085316e+01  1.28285751e+01
  1.72087336e+00  1.26481318e+00 -2.83674645e+00  4.41502237e+00
  3.54075098e+00  2.97513390e+00 -3.56437731e+00 -1.35542154e+00]",0.43849300679145387,1.06036923823078,1.6141626982133652,"[0.4922005  0.5700623  0.5210555  0.3510445  0.40318015 0.40977794
 0.2904448  0.28435504 0.2963997  0.34652293 0.54628277 0.48354006]",angry
"[-5.2299426e+02  4.8374954e+01 -7.8310337e+00  7.8147054e+00
  3.5336968e-01 -5.4284759e+00 -7.5822353e+00 -1.2316803e+01
 -2.4015117e+00  3.9100155e-01 -5.7388368e+00  6.3039355e-02
 -3.3066881e+00 -4.1356674e-01 -2.9811952e-01 -2.5897577e+00
 -7.2982281e-01  3.9435852e+00  3.1879516e+00  5.8545718e+00
  5.9655800e+00  5.7378721e+00  2.6008155e+00  4.7588954e+00
  2.5443053e+00  8.2503767e+00  4.4754190e+00  6.5630331e+00
  2.6782286e+00  5.8232174e+00  4.1175389e+00  6.9637074e+00
  3.6860156e+00  4.9203615e+00  2.5108144e+00  4.6471148e+00
  3.8276060e+00  4.5030212e+00  2.9526439e+00  2.9748142e+00]",-0.19922237654410516,0.5644515431681013,-1.1944416941720786,"[0.48241144 0.5074839  0.46547088 0.5058449  0.5695579  0.6200343
 0.53236485 0.51694685 0.57241404 0.58835834 0.5214021  0.48490682]",fear
"[-4.9452975e+02  1.8056477e+01 -3.0071678e+01 -7.2375917e-01
 -1.3800601e+01 -1.3927184e+01 -7.8496528e+00 -1.5514227e+01
 -8.3088160e+00 -4.5681515e+00 -1.0636232e+01 -3.0921676e+00
 -4.9211302e+00  3.9138725e+00 -9.1768283e-01  4.6736403e+00
  1.2680529e+01  1.3339912e+01  6.6359768e+00  3.3762496e+00
 -2.1489084e+00 -6.6683888e+00 -4.0766616e+00  3.9098267e-02
 -3.0666690e+00 -4.8357644e+00 -3.2135346e+00 -2.8288834e+00
  4.0545651e-01  1.7182815e-01 -3.3616838e+00  1.1355813e+00
  5.3377622e-01  4.8496819e+00  2.0540674e+00  1.9276094e+00
  6.6968006e-01  1.0551049e+00 -2.5372612e+00 -2.0237989e+00]",1.3496738205775818,1.1746468532760233,-1.2916800742682366,"[0.36495137 0.27228794 0.28606477 0.29031357 0.28154254 0.3012614
 0.43142062 0.56723195 0.5085137  0.47809163 0.5436112  0.46179536]",fear
"[-5.9987646e+02  3.8442051e+01 -1.2363192e+00 -1.9101344e+00
 -6.9033885e-01 -4.9946957e+00  1.9013773e-01 -1.2197558e+01
 -1.0014219e+01 -1.1018486e+00 -3.6630745e+00 -6.4946551e+00
 -6.6077942e-01 -3.7378044e+00 -7.6064605e-01 -3.8954952e+00
 -6.8276262e+00 -3.6385896e+00 -4.8797717e+00 -5.0784955e+00
 -2.6171021e+00 -3.4581270e+00 -3.2602975e+00  2.6462617e+00
  2.5454626e+00  8.0711155e+00  6.4886436e+00  7.5024090e+00
  5.2979555e+00  5.3244443e+00  6.2808955e-01  3.3049073e+00
 -9.1257882e-01  1.8860177e+00 -9.6413217e-02  2.2061934e+00
  1.4451292e+00  8.1515327e-02 -2.5564222e+00 -1.6932487e+00]",1.0769562422583345,1.6115915289165585,-1.3641232899829554,"[0.59024495 0.5630486  0.50501925 0.46190313 0.44758448 0.4407499
 0.4889447  0.4800435  0.44858298 0.44475037 0.534197   0.63107264]",fear
"[-4.1359418e+02  5.2783592e+01  1.2558158e+01 -2.8021269e+01
 -6.3136873e+00  5.4445257e+00 -1.2377290e+01 -2.4662337e+00
 -1.0980184e+01 -7.4517918e-01 -1.8759399e+01 -1.5171291e+00
 -5.6597281e+00  4.1657515e+00 -4.3233924e+00 -4.3839769e+00
 -2.7549090e+00  2.8373506e+00  1.0472414e+00 -3.4579062e+00
 -1.0765924e+00  1.6339060e+01  1.1980454e+01  3.1865051e+01
  2.8062786e+01  2.8205755e+01  1.0389076e+01  5.7691255e+00
 -8.8383369e+00  7.2581005e+00  1.6946716e+00  6.8821745e+00
 -1.1321586e+00 -7.8901463e+00 -1.0574480e+00  5.0408988e+00
  1.3169076e-01  2.5187179e-01 -5.2707548e+00  6.0840696e-01]",-0.2783274295873774,0.4406310169000555,0.6575763909237133,"[0.4253976  0.6748913  0.45721188 0.20207849 0.15270033 0.11662276
 0.06529491 0.11828678 0.18380211 0.19610706 0.19869842 0.2206265 ]",fear
"[-2.65633270e+02  4.60518456e+01  2.92731094e+00  2.98607330e+01
 -6.21522903e+00 -1.19404440e+01  4.51671076e+00 -1.86932869e+01
 -5.91632080e+00 -7.47076154e-01 -1.33696642e+01  1.13669281e+01
 -1.42245741e+01  3.94744468e+00 -4.39294386e+00 -4.87465906e+00
 -1.13177419e+00 -4.93733406e+00 -1.13117456e+01 -2.79970360e+00
 -8.61708641e+00 -5.48095274e+00 -3.90316916e+00  2.24785253e-01
  3.05298400e+00  7.91766119e+00  5.35167217e+00  1.02071638e+01
  1.32452345e+01  1.01686134e+01  8.40094852e+00  6.12582541e+00
 -4.21083122e-01 -8.36830139e-01  8.94845426e-02  3.38712549e+00
  2.26847678e-01 -5.00976026e-01 -3.26744199e+00 -8.61894906e-01]",-0.162059673292729,0.4306616141963934,1.803380465183511,"[0.32343945 0.31941947 0.3416825  0.27937856 0.18702962 0.20218037
 0.20694    0.23669338 0.28048515 0.2726125  0.31081492 0.367836  ]",angry
"[-4.0808069e+02  4.4753162e+01  3.0178368e+00  2.5807293e+01
 -9.6331778e+00  2.7237648e-01 -1.4160510e+01 -1.4874897e+01
 -5.0695100e+00  1.9939409e+00 -8.4916182e+00  2.1598749e+00
 -6.1259212e+00  3.9507229e+00 -3.6529090e+00 -7.1553011e+00
  1.3707341e+00 -3.2279773e+00 -4.6124001e+00  1.9621284e-01
 -3.2346234e+00 -1.4767919e-01 -3.9255846e+00  2.5710583e+00
 -1.5000943e+00  1.2021725e+00 -1.6801436e+00  3.8182547e+00
  5.2401721e-01  5.6387544e+00  1.7450976e-01  4.2071881e+00
  1.3359360e+00  3.5614350e+00  2.1909373e+00  4.6093903e+00
  7.3350768e+00  5.8488255e+00  5.8776970e+00  4.5869684e+00]",0.5207005092361483,0.38320983371207396,0.6329795285946432,"[0.33033454 0.35468134 0.32229644 0.28323746 0.31598222 0.32223395
 0.33442697 0.28392574 0.26972404 0.33638048 0.3861919  0.33852512]",disgust
"[-3.9908780e+02  6.0019615e+01 -6.9673800e-01 -1.9170292e+01
 -5.2668910e+00  2.6526234e+00 -1.7025864e+01 -2.4089308e+00
 -1.2190213e+01 -1.9166666e+00 -1.4818102e+01 -4.0858450e+00
 -9.7602196e+00  5.3104168e-01 -5.0155864e+00 -2.1182785e+00
 -2.8719461e+00  4.0688257e+00  2.9406545e+00 -2.4568014e+00
  8.2539549e+00  1.9766640e+01  1.6586737e+01  2.8513083e+01
  2.5162907e+01  1.8160587e+01  4.0458493e+00  2.3376153e+00
 -5.3921986e-01  7.7479672e+00 -2.7359018e+00  3.5470307e+00
 -3.1191018e+00 -6.0268297e+00  9.3393900e-02  4.0293155e+00
 -3.2149510e+00  5.0607463e-03 -4.1452160e+00 -6.0504705e-01]",-0.9237846891717981,-0.5242163512920698,0.7383787789293228,"[0.28054044 0.42828956 0.53775114 0.38455904 0.20367427 0.14936605
 0.15093741 0.15915081 0.192728   0.16708171 0.1659472  0.18546851]",fear
"[-4.84497467e+02  2.58814220e+01 -3.18822517e+01 -4.43872356e+00
 -1.04720316e+01 -2.45250015e+01 -1.15789032e+01 -1.98891754e+01
 -2.24458523e+01 -7.53274202e-01 -1.40981016e+01 -5.74628472e-01
 -1.05032496e-01  1.65725462e-02  5.10859203e+00  2.66105056e-01
  6.56113434e+00  1.07726583e+01  2.92168713e+00 -8.72236565e-02
 -1.87662125e+00 -6.64531767e-01 -1.05469239e+00 -2.99176127e-01
 -2.57929301e+00 -1.52131450e+00 -1.38642311e+00 -2.91660333e+00
 -3.61187649e+00  2.54670763e+00  1.15362906e+00 -2.79911071e-01
 -1.75908053e+00  1.16622603e+00  5.42665601e-01  2.23341250e+00
  1.40696514e+00  2.51832747e+00 -1.39465964e+00  7.05002606e-01]",1.7444423093719295,1.3093987676735581,-0.629959801515839,"[0.40128902 0.37788865 0.3873863  0.35555404 0.37022033 0.4098913
 0.44778284 0.47674635 0.46383163 0.4783381  0.4844151  0.4282045 ]",sad
"[-4.1263745e+02  5.0833153e+01 -1.9014734e+00  5.0676999e+00
  7.7929583e+00 -4.8166671e+00 -1.9597780e+01 -1.5521576e+00
 -1.3902489e+01 -2.9607265e+00 -1.8460754e+01 -6.7919736e+00
 -2.8192208e+00  6.6019796e-02 -5.9116912e+00  2.0916137e-01
 -1.4201742e+00  1.0479082e+00  3.2101648e+00 -3.9330781e+00
 -2.8858337e+00  6.4882107e+00  8.1908417e+00  2.3278324e+01
  3.1924351e+01  3.1258083e+01  1.8934212e+01  1.3436149e+01
 -6.6861420e+00 -5.3309685e-01  1.1768659e+00  6.2429447e+00
  2.2925944e+00 -4.8736229e+00 -6.8658872e+00  2.1946959e+00
  3.9547489e+00  2.6698642e+00 -6.5789971e+00 -4.4924364e+00]",-0.9444473781632682,-0.840830279501474,0.7370841172540848,"[0.45871004 0.66355234 0.38452786 0.23493923 0.20951469 0.17492358
 0.12064327 0.13751064 0.17713062 0.18052925 0.22761823 0.22786777]",fear
"[-4.11669769e+02  8.07551804e+01  2.95021272e+00  1.23179865e+01
  1.33694947e+00 -8.37245643e-01 -1.21946468e+01 -2.42954617e+01
 -1.20885477e+01 -5.34679079e+00 -1.20588169e+01 -9.74270165e-01
 -6.61976814e+00 -1.77515638e+00 -1.07129961e-01 -9.90004539e+00
  2.13283229e+00  1.33257580e+00 -4.60684204e+00  3.00220203e+00
 -8.18951988e+00 -1.27214205e+00 -8.46149063e+00 -3.48839498e+00
 -1.47849786e+00 -9.44489837e-01 -1.46064925e+00  5.64772415e+00
  1.34756327e+00  7.67454863e+00  2.57827735e+00  6.02877569e+00
  5.15266562e+00  4.51291323e+00  7.71899176e+00  6.48190498e+00
  5.63611507e+00  6.43506527e+00  5.90469301e-01  5.13876438e+00]",-0.6301947424358124,-1.1316106938603856,0.48772156573375525,"[0.27238262 0.22910795 0.18509565 0.15183237 0.19822277 0.2047556
 0.3164299  0.4069085  0.35335025 0.3002613  0.31125438 0.348647  ]",disgust
"[-5.1174341e+02  3.9926937e+01 -1.0429712e+01 -1.1581208e-01
 -5.9465785e+00 -1.5165590e+01 -1.4706600e+01 -1.0991039e+01
 -9.1011705e+00 -3.9145713e+00 -1.1386825e+01 -2.6643350e+00
 -2.8705885e+00 -5.3442702e+00 -4.8144917e+00 -5.9960999e+00
 -1.1418732e+00 -2.6989588e-01 -1.3785805e+00 -2.2348335e+00
  9.4875526e-01  1.7090589e+00  5.0326747e-01  4.6417556e+00
  2.1495063e+00  3.0569282e+00  2.7368021e-01 -7.2234786e-01
 -3.3427060e+00 -1.5592756e+00 -2.4886352e-01  6.9459844e-01
 -1.4488305e+00  4.5067824e-02 -5.2648121e-01  1.4390038e+00
  2.3467420e-01  2.0448625e+00 -8.4388572e-01  7.1863681e-01]",2.123596981085076,1.1779202888614122,-0.7537071201960236,"[0.5387232  0.55320036 0.50591326 0.4610411  0.4787303  0.49771228
 0.4565373  0.43235233 0.41985524 0.42420197 0.4660595  0.48448217]",surprise
"[-3.8062631e+02  4.5758850e+01 -1.6007774e+00  1.2495862e+01
  3.7209702e-01 -4.1811925e-01 -2.0272820e+01 -8.1989870e+00
 -1.5724521e+01 -8.9570036e+00 -2.1466565e+00 -1.0185075e+00
  1.2779229e+00 -6.6401428e-01  2.9293025e+00  1.9630282e-01
 -3.5141079e+00 -5.1145869e-01 -5.7023911e+00 -7.7133918e+00
 -1.2415199e+00  5.4830966e+00  6.9051175e+00  2.3178333e+01
  1.6017656e+01  2.3157600e+01  1.0362836e+01  7.3855591e+00
  5.1184831e+00  4.6919150e+00  2.6271501e+00  3.5698569e+00
  3.0541024e+00  3.9481337e+00  4.2978001e+00  9.3205971e-01
  1.3967824e+00  2.5521686e+00 -3.1555250e+00  8.2398576e-01]",-1.0496575144229787,-0.7420765690423643,0.9220423789326795,"[0.29984263 0.39295754 0.37927347 0.21443902 0.20530212 0.21662657
 0.2423287  0.26533484 0.26500982 0.21442191 0.21023163 0.24133644]",angry
"[-3.9805582e+02  6.8567947e+01 -3.8158302e+00 -1.9995657e+01
 -6.3568859e+00 -2.3531134e-01 -1.3399617e+01 -6.9393611e+00
 -1.3877058e+01  3.9754364e-01 -1.6662785e+01 -1.9903874e+00
 -6.6404996e+00 -1.5510490e+00 -7.5048523e+00 -1.3282924e+00
 -4.7211390e+00  4.2126889e+00  2.7801526e+00 -2.9933519e+00
 -5.2387512e-01  9.6174908e+00  9.3637505e+00  2.7095480e+01
  3.1463318e+01  3.1524693e+01  1.6005463e+01  9.7077799e+00
 -8.1824894e+00  6.5208226e-01 -1.2422723e+00  7.1045871e+00
 -1.4091748e+00 -8.4706030e+00 -2.7000036e+00  4.9929938e+00
  6.7173457e-01 -1.5272003e-01 -6.1383109e+00 -7.8943384e-01]",-0.993233054208518,-1.0767657157404815,0.2561979363411381,"[0.26234493 0.58879614 0.5743693  0.31524503 0.20232576 0.16305932
 0.1256814  0.1303216  0.19039507 0.12353834 0.11052248 0.13014823]",fear
"[-2.4677394e+02  2.0560814e+01  1.4404965e+01  1.5835542e+01
  1.4717507e+00 -8.2188763e-02  2.9869169e-01 -5.0123000e+00
 -6.2863498e+00  6.9492690e-02 -1.3953656e+01  8.4650249e+00
 -5.6518855e+00  4.1472092e+00  8.2526797e-01 -4.9739852e+00
  5.4502120e+00  9.0734749e+00 -5.9248142e+00  6.9858613e+00
  2.5839710e+00  2.9367328e-01 -3.0712163e+00 -7.6954007e-01
 -8.7682885e-01  2.6803782e+00  5.0037086e-01  4.6658707e+00
 -3.7132914e+00  1.9656833e+00  4.4925162e-01  1.8966562e+00
 -1.0899446e+00 -2.0256762e-01 -1.4258286e+00 -4.0693888e-03
  8.3595359e-01  5.8991437e+00  1.4960787e+00  2.4908015e-01]",1.653031786186685,1.7403585322156079,1.8726545519779676,"[0.35414013 0.48073974 0.35564494 0.3495773  0.369211   0.2747125
 0.36999848 0.259883   0.16464192 0.27091223 0.29619747 0.27127293]",fear
"[-4.6501529e+02  7.9400337e+01  1.8938007e+01 -9.6203642e+00
 -5.8265233e+00  2.6030977e+00 -6.7178674e+00 -2.1727679e+00
 -1.5798497e+01 -7.5709839e+00 -8.2999525e+00 -8.4118071e+00
 -2.7152150e+00 -1.3481195e+00  4.6136928e+00  2.9711061e+00
 -1.7334394e-01  1.3435993e+01  2.0516081e+00 -5.6012517e-01
  1.9066058e+00  5.9937990e-01 -3.3432324e+00  4.8372250e+00
 -3.5497363e+00  6.8854861e+00  3.4679406e+00  9.0968494e+00
 -4.6139988e-01  5.6665463e+00  3.6528826e+00  6.6540389e+00
  2.6410489e+00  5.4533210e+00  4.3920794e+00  6.2314525e+00
  5.4700408e+00  5.4461675e+00  5.1825423e+00  9.7140198e+00]",-0.7034036887612184,-0.836210798364121,0.46898942962015583,"[0.2741166  0.25163    0.21597008 0.23567913 0.38823977 0.44973713
 0.36211395 0.3165407  0.28356516 0.29191276 0.3258425  0.36574996]",happy
"[-573.01886     47.70221      8.315763     9.394638    -1.6831193
   -8.62671    -12.220374   -11.266495   -10.968115     2.815561
  -12.174969    -5.5607405   -1.4223816   -6.2745967   -6.7047753
   -4.0337195   -4.3213124   -4.8538156   -6.532602    -4.1805058
   -4.032464    -5.3744597   -5.3778114   -4.214715    -5.835298
   -4.408891    -4.3383436   -3.2977676   -4.771406    -1.1895673
   -1.4698164    3.605307     1.5353711    3.471308     1.3786275
    3.1392496    1.1939944    2.7108517    2.3178978    3.1857443]",1.435234759406525,0.6260470844278068,-0.3949587632882131,"[0.46645463 0.41391796 0.38912064 0.37481046 0.4525273  0.5543514
 0.41511595 0.4056532  0.45868102 0.4481625  0.40327668 0.44883022]",disgust
"[-6.8002991e+02  3.7359367e+01 -1.4873527e+01  4.3875513e+00
 -8.9661570e+00 -7.5625505e+00 -9.8756046e+00 -1.6452969e+01
 -2.3112218e+00 -6.6937895e+00 -4.8978138e+00 -4.0932956e+00
 -9.1787100e-01  1.9873619e+00 -1.1785723e+00 -3.1996918e+00
 -3.5349779e+00 -3.1830502e+00 -3.1785693e+00 -3.1064661e+00
 -2.6383834e+00 -1.2709932e+00 -3.3508680e+00 -3.8639966e-01
  3.7585682e-01  6.4767592e-02  1.0094917e+00  6.8214148e-01
 -1.3065299e+00  4.8328155e-01 -2.6010492e+00  1.5168915e+00
  9.1814357e-01  3.6800904e+00  3.7132387e+00  4.4512444e+00
  3.3248610e+00  3.6368186e+00  1.1752002e+00  2.5583367e+00]",0.9046680483652021,-0.45575173485678094,-1.6687699464364882,"[0.37554237 0.36582166 0.3490771  0.29010084 0.32929695 0.30489758
 0.35258505 0.36892137 0.31814754 0.27956757 0.32982534 0.40712577]",surprise
"[-2.9100311e+02  1.3075753e+01 -1.0659926e+01  3.4390629e+01
 -1.2190000e+00 -5.6967192e+00 -5.4926887e+00  3.3073578e+00
 -9.8615742e+00  2.2991368e-01 -1.3998030e+01  3.9031942e+00
  4.8062024e-01 -6.8034563e+00  6.2169223e+00 -3.5917747e+00
 -3.2743616e+00  1.1361136e+01 -6.9542761e+00  6.5680485e+00
  2.9730687e-01 -3.7970552e+00 -1.7396531e+00  2.6327229e+00
 -2.2329974e-01  8.0481176e+00 -2.6878643e+00  3.0811937e+00
  6.5558195e-01  2.1636605e+00  2.7524948e+00  3.5044048e+00
 -1.0956483e-01  2.7254012e+00 -1.6859353e+00  3.2996566e+00
 -6.4001143e-01  2.6889806e+00  3.9736831e+00  3.0479555e+00]",0.8216822703535465,0.8128376830521824,1.4059956885722849,"[0.42960873 0.43606186 0.34399292 0.29347128 0.3392423  0.32732913
 0.35566673 0.34987426 0.27231413 0.32853594 0.25809038 0.29664767]",fear
"[-317.19885       9.439564     -6.544542     29.11344      -5.9087734
   -4.637832     -8.663653    -15.554241     -1.3442185   -15.824963
   -6.720154      9.399384    -13.448736      8.566546     -9.325007
   -0.8758204     3.5373056     1.4852468    -2.378881      2.0756376
  -11.146241     -2.4514906    -2.2174475     8.566639      7.299004
    5.9521503    -1.2055532     2.3488245     5.8008547     8.687307
    4.9008865     4.9476023     2.8298202     3.5075212     3.6406112
    5.813705      2.3290038    -0.52870786   -7.130957      1.163834  ]",1.1451932930703268,1.3281915252120797,0.8035415171380214,"[0.30143955 0.3445743  0.45101005 0.25010318 0.17370023 0.1074693
 0.11237156 0.21467486 0.26562434 0.29876825 0.2569333  0.28220716]",happy
"[-4.3572653e+02  7.8868935e+01  1.3082125e+01 -1.5893424e+00
  3.3012013e+00 -5.2401340e-01 -6.4865780e+00  5.7479417e-01
 -1.8756439e+01 -2.1208282e+00 -1.4325848e+01 -7.3084664e+00
  1.2021958e+00 -2.2704358e+00 -2.3799176e+00  1.8178518e+00
 -3.7916470e+00  8.0112906e+00  7.8114174e-02 -1.8400916e-01
  4.4872785e+00  3.6447301e+00 -4.1623855e+00  8.4213133e+00
 -2.1115334e+00  7.6348181e+00 -7.4514198e-01  4.8612409e+00
 -1.7615401e+00  4.7054505e+00  8.5608137e-01  5.0321651e+00
  3.8119328e+00  4.3593688e+00  6.9488611e+00  1.0409927e+01
  1.0331087e+01  1.3544781e+01  1.1761269e+01  1.3103968e+01]",-1.0781477205072318,-1.1791399790763943,0.5825572429453882,"[0.26600358 0.32203773 0.34882912 0.32445732 0.31867966 0.45110208
 0.47390822 0.37570125 0.34232482 0.34750617 0.32722574 0.2743622 ]",surprise
"[-4.3423550e+02  7.8879593e+01  9.9843845e+00 -7.2984457e+00
 -1.4790750e+00  2.0122352e-01 -1.5372272e+01  9.4513470e-01
 -1.9464508e+01 -2.7065306e+00 -1.3128066e+01 -9.6523561e+00
 -4.8453908e+00 -8.3133659e+00 -1.1340282e+00  3.3131734e-01
 -2.6471810e+00  1.1341200e+01  2.6067299e-01 -3.2591174e+00
  2.9649577e+00  1.6340452e+00  6.6440125e+00  1.1097384e+01
 -5.3066635e-01  6.1116595e+00  4.6189171e-01  6.8141403e+00
 -7.8019619e-01  7.3763790e+00  1.7196113e+00  5.5425477e+00
  5.8098621e+00  5.4887362e+00  1.7248579e+00  4.7833328e+00
  4.0698061e+00  5.7588139e+00  5.4667187e+00  8.5566864e+00]",-0.9584425402922767,-1.1276376310779732,0.7788557607854755,"[0.2885478  0.27329448 0.31128854 0.3241479  0.3072687  0.32660848
 0.2349854  0.26775408 0.268901   0.2481555  0.21604425 0.24910982]",happy
"[-4.3103326e+02  4.6682491e+01 -1.0095127e+01 -4.1877775e+00
 -8.1196842e+00 -1.1614606e+00 -1.5675408e+01 -9.9101486e+00
 -7.7577496e+00 -1.3338644e+01  3.8568280e+00 -9.0113773e+00
 -6.5471978e+00 -3.2103708e-01 -7.4581180e+00 -3.4549432e+00
 -7.0081387e+00 -3.1022625e+00 -4.4179249e+00 -5.4832258e+00
 -6.4507427e+00 -1.1114732e+00 -3.3553936e+00  4.9321642e+00
  7.5763302e+00  1.1327828e+01  1.0088975e+01  8.9254704e+00
  2.6352377e+00 -1.4804623e-01 -6.2956296e-02  3.1578572e+00
  3.0333061e+00  3.6528304e+00 -6.6230190e-01  1.0217339e+00
 -9.4985396e-01  1.3617275e+00 -1.3859148e+00 -1.3012041e+00]",0.26341989181472125,0.9758590514091375,-0.4789658948068236,"[0.4716181  0.53079945 0.4881048  0.46368605 0.45757186 0.39970514
 0.367921   0.40811002 0.473916   0.39846888 0.33906326 0.40312758]",happy
"[-6.6436206e+02  4.3601517e+01  4.6926627e+00  6.5501304e+00
  4.0091338e+00  9.5168602e-01 -8.2699108e-01 -7.1819296e+00
 -5.9919405e+00 -3.2282970e+00 -1.2809607e+00 -4.8782177e+00
 -3.2650354e+00 -1.1813008e+00 -2.3014026e+00  4.6639547e-02
 -4.1583157e+00 -1.1513025e+00 -3.4486423e+00 -1.1768043e+00
 -4.7190328e+00 -2.0596113e+00 -1.2754889e+00 -3.0342073e+00
 -4.3164988e+00 -2.8776285e-01 -3.8111410e+00 -2.0250511e+00
 -1.8554624e+00 -2.3530655e+00 -2.8342562e+00 -1.6355542e+00
 -2.3450460e+00 -3.3814011e+00 -3.0479217e+00 -2.3460109e+00
 -2.2618792e+00 -1.0297928e+00 -1.9752873e+00 -7.9055095e-01]",3.1689587102001724,1.9395935127827713,-1.306013665720233,"[0.6090472  0.6163545  0.5585506  0.61340266 0.65565515 0.565923
 0.50510716 0.5133624  0.5088345  0.47426713 0.52708054 0.60183436]",disgust
"[-383.64868      55.171154     -3.9799864    25.55254      -2.4936414
   -1.6717652    -1.1125525   -19.213926     -0.6131867     8.524611
  -15.005688     13.261603     -2.2171206     2.9217725     3.8890805
   -5.6745276     3.4028347    -2.8610895   -11.083109      0.98869866
   -3.77032      -5.4917636    -4.6363344    -2.0772288    -6.5780573
   -1.82738      -2.3258104    -0.9017798    -3.4108958    -2.8386004
  -11.826728     -4.9126487    -6.6908555     7.332546     18.726236
   32.59321      33.02555      23.82335       8.957897     -0.4368728 ]",-0.3344763000911093,-0.14244459044869326,0.3259258955054568,"[0.20897454 0.4198069  0.59962595 0.23423375 0.23117653 0.24719946
 0.5099451  0.6336252  0.26678255 0.16988505 0.20056418 0.20881337]",neutral
